,col1,col2,col3
45-alaşehir
45-salihli
45-gölmarmara
45-ahmetli
45-turgutlu
45-saruhanlı
45-şehzadeler
45-yunusemre
35-bergama
35-kınık
35-dikili
35-aliağa
35-foça
35-menemen
35-çiğli
35-karşıyaka
35-bayraklı
35-bornova
35-konak
35-kemalpaşa
35-bayındır
35-ödemiş
35-kiraz
35-beydağ
35-tire
35-selçuk
35-torbalı
35-menderes
35-seferihisar
35-buca
35-gaziemir
35-karabağlar
35-balçova
35-narlıdere
35-güzelbahçe
35-urla
35-karaburun
35-çeşme
43-domaniç
43-tavşanlı
43-simav
43-pazarlar
43-şaphane
43-gediz
43-emet
43-hisarcık
43-çavdarhisar
43-aslanapa
43-altıntaş
43-dumlupınar
43-kütahya
64-uşak
64-eşme
64-ulubey
64-banaz
64-sivaslı
64-karahallı
20-çivril
20-bekilli
20-çal
20-baklan
20-bozkurt
20-çardak
20-acıpayam
20-çameli
20-serinhisar
20-honaz
20-tavas
20-beyağaç
20-kale
20-güney
20-buldan
20-pamukkale
20-merkezefendi
20-sarayköy
20-babadağ
09-buharkent
09-kuyucak
09-karacasu
09-bozdoğan
09-nazilli
09-sultanhisar
09-yenipazar
09-köşk
09-efeler
09-çine
09-karpuzlu
09-incirliova
09-koçarlı
09-germencik
09-söke
09-kuşadası
09-didim
48-seydikemer
48-fethiye
48-dalaman
48-köyceğiz
48-ortaca
48-kavaklıdere
48-menteşe
48-ula
48-marmaris
48-datça
48-yatağan
48-milas
48-bodrum
32-yalvaç
32-senirkent
32-uluborlu
32-keçiborlu
32-gönen
32-ısparta
32-atabey
32-gelendost
32-şarkikaraağaç
32-yenişarbademli
32-aksu
32-eğirdir
32-sütçüler
15-burdur
15-ağlasun
15-çeltikçi
15-bucak
15-kemer
15-yeşilova
15-karamanlı
15-tefenni
15-çavdır
15-gölhisar
15-altınyayla
07-kaş
07-demre
07-finike
07-elmalı
07-korkuteli
07-kumluca
07-kemer
07-konyaaltı
07-döşemealtı
07-kepez
07-muratpaşa
07-aksu
07-serik
07-manavgat
07-ibradı
07-akseki
07-gündoğmuş
07-alanya
07-gazipaşa
33-anamur
33-bozyazı
33-aydıncık
33-gülnar
33-mut
33-silifke
33-erdemli
33-mezitli
33-yenişehir
33-toroslar
33-akdeniz
33-çamlıyayla
33-tarsus
01-tufanbeyli
01-saimbeyli
01-feke
01-kozan
01-aladağ
01-imamoğlu
01-ceyhan
01-pozantı
01-karaisalı
01-çukurova
01-sarıçam
01-seyhan
01-yüreğir
01-karataş
01-yumurtalık
46-afşin
46-elbistan
46-göksun
46-andırın
46-onikişubat
46-türkoğlu
46-dulkadiroğlu
46-ekinözü
46-nurhak
46-çağlayancerit
46-pazarcık
80-sumbas
80-kadirli
80-toprakkale
80-osmaniye
80-düziçi
80-bahçe
80-hasanbeyli
31-erzin
31-dörtyol
31-hassa
31-payas
31-kırıkhan
31-iskenderun
31-kumlu
31-reyhanlı
31-belen
31-antakya
31-arsuz
31-samandağ
31-defne
31-altınözü
31-yayladağı
79-musabeyli
79-polateli
79-kilis
79-elbeyli
27-islahiye
27-nurdağı
27-şehitkamil
27-şahinbey
27-oğuzeli
27-araban
27-yavuzeli
27-nizip
27-karkamış
63-birecik
63-halfeti
63-bozova
63-suruç
63-karaköprü
63-hilvan
63-haliliye
63-eyyübiye
63-akçakale
63-harran
63-siverek
63-viranşehir
63-ceylanpınar
02-gölbaşı
02-besni
02-tut
02-adıyaman
02-çelikhan
02-sincik
02-kahta
02-gerger
02-samsat
21-çüngüş
21-çermik
21-ergani
21-çınar
21-bağlar
21-kayapınar
21-yenişehir
21-eğil
21-sur
21-bismil
21-silvan
21-hazro
21-dicle
21-hani
21-kocaköy
21-lice
21-kulp
72-batman
72-sason
72-kozluk
72-beşiri
72-hasankeyf
72-gercüş
56-siirt
56-eruh
56-kurtalan
56-baykan
56-tillo
56-şirvan
56-pervari
47-derik
47-mazıdağı
47-kızıltepe
47-artuklu
47-yeşilli
47-ömerli
47-savur
47-midyat
47-dargeçit
47-nusaybin
73-şırnak
73-güçlükonak
73-idil
73-cizre
73-silopi
73-uludere
73-beytüşşebap
42-akşehir
42-tuzlukçu
42-yunak
42-çeltik
42-ılgın
42-doğanhisar
42-hüyük
42-beyşehir
42-derbent
42-kadınhanı
42-derebucak
42-seydişehir
42-yalıhüyük
42-ahırlı
42-akören
42-bozkır
42-hadim
42-taşkent
42-güneysınır
42-çumra
42-meram
42-selçuklu
42-sarayönü
42-altınekin
42-cihanbeyli
42-kulu
42-karatay
42-karapınar
42-emirgazi
42-ereğli
42-halkapınar
70-sarıveliler
70-başyayla
70-ermenek
70-karaman
70-kazımkarabekir
70-ayrancı
03-dazkırı
03-başmakçı
03-evciler
03-dinar
03-kızılören
03-sandıklı
03-hocalar
03-sinanpaşa
03-şuhut
03-çay
03-sultandağı
03-bolvadin
03-emirdağ
03-afyonkarahisar
03-ihsaniye
03-iscehisar
03-bayat
03-çobanlar
26-inönü
26-tepebaşı
26-mihalgazi
26-sarıcakaya
26-alpu
26-odunpazarı
26-seyitgazi
26-han
26-çifteler
26-mahmudiye
26-sivrihisar
26-günyüzü
26-beylikova
26-mihalıççık
81-cumayeri
81-gümüşova
81-gölyaka
81-çilimli
81-akçakoca
81-yığılca
81-düzce
81-kaynaşlı
14-göynük
14-mudurnu
14-seben
14-bolu
14-kıbrıscık
14-dörtdivan
14-yeniçağa
14-gerede
14-mengen
67-alaplı
67-ereğli
67-kozlu
67-zonguldak
67-kilimli
67-çaycuma
67-gökçebey
67-devrek
74-bartın
74-amasra
74-kurucaşile
74-ulus
78-yenice
78-eskipazar
78-karabük
78-ovacık
78-safranbolu
78-eflani
06-nallıhan
06-beypazarı
06-çamlıdere
06-polatlı
06-ayaş
06-güdül
06-kızılcahamam
06-çubuk
06-kahramankazan
06-haymana
06-şereflikoçhisar
06-evren
06-bala
06-gölbaşı
06-sincan
06-etimesgut
06-çankaya
06-yenimahalle
06-keçiören
06-altındağ
06-mamak
06-pursaklar
06-akyurt
06-elmadağ
06-kalecik
18-çerkeş
18-bayramören
18-atkaracalar
18-kurşunlu
18-ılgaz
18-orta
18-şabanözü
18-eldivan
18-korgun
18-çankırı
18-yapraklı
18-kızılırmak
37-cide
37-pınarbaşı
37-şenpazar
37-azdavay
37-doğanyurt
37-inebolu
37-bozkurt
37-abana
37-çatalzeytin
37-ağlı
37-küre
37-seydiler
37-daday
37-araç
37-ihsangazi
37-kastamonu
37-tosya
37-devrekani
37-taşköprü
37-hanönü
57-türkeli
57-ayancık
57-erfelek
57-sinop
57-gerze
57-dikmen
57-boyabat
57-saraydüzü
57-durağan
55-yakakent
55-alaçam
55-vezirköprü
55-havza
55-ladik
55-kavak
55-asarcık
55-ayvacık
55-salıpazarı
55-terme
55-bafra
55-19mayıs
55-atakum
55-ilkadım
55-canik
55-tekkeköy
55-çarşamba
52-ikizce
52-ünye
52-çaybaşı
52-akkuş
52-kumru
52-korgan
52-aybastı
52-kabataş
52-çatalpınar
52-fatsa
52-çamaş
52-gölköy
52-gürgentepe
52-mesudiye
52-perşembe
52-ulubey
52-altınordu
52-kabadüz
52-gülyalı
71-karakeçili
71-bahşili
71-kırıkkale
71-yahşihan
71-çelebi
71-keskin
71-delice
71-balışeyh
71-sulakyurt
40-kırşehir
40-kaman
40-akpınar
40-akçakent
40-çiçekdağı
40-boztepe
40-mucur
68-eskil
68-sultanhanı
68-aksaray
68-sarıyahşi
68-ağaçören
68-ortaköy
68-gülağaç
68-güzelyurt
51-ulukışla
51-bor
51-çamardı
51-altunhisar
51-çiftlik
51-niğde
50-derinkuyu
50-acıgöl
50-gülşehir
50-nevşehir
50-ürgüp
50-avanos
50-hacıbektaş
50-kozaklı
66-yenifakılı
66-boğazlıyan
66-çandır
66-çayıralan
66-sarıkaya
66-şefaatli
66-yerköy
66-yozgat
66-sorgun
66-saraykent
66-akdağmadeni
66-kadışehri
66-çekerek
66-aydıncık
19-kargı
19-osmancık
19-laçin
19-dodurga
19-oğuzlar
19-iskilip
19-bayat
19-uğurludağ
19-çorum
19-mecitözü
19-ortaköy
19-alaca
19-boğazkale
19-sungurlu
05-hamamözü
05-gümüşhacıköy
05-merzifon
05-suluova
05-amasya
05-göynücek
05-taşova
60-zile
60-sulusaray
60-yeşilyurt
60-artova
60-pazar
60-turhal
60-tokat
60-erbaa
60-niksar
60-başçiftlik
60-reşadiye
60-almus
38-yahyalı
38-yeşilhisar
38-develi
38-incesu
38-hacılar
38-tomarza
38-talas
38-kocasinan
38-felahiye
38-özvatan
38-melikgazi
38-bünyan
38-pınarbaşı
38-sarıoğlan
38-akkışla
38-sarız
58-yıldızeli
58-sivas
58-gemerek
58-şarkışla
58-altınyayla
58-gürün
58-kangal
58-ulaş
58-divriği
58-zara
58-hafik
58-doğanşar
58-koyulhisar
58-suşehri
58-imranlı
58-akıncılar
58-gölova
44-doğanşehir
44-darende
44-akçadağ
44-yeşilyurt
44-battalgazi
44-kale
44-kuluncak
44-hekimhan
44-arguvan
44-arapgir
44-yazıhan
44-pütürge
44-doğanyol
23-ağın
23-keban
23-baskil
23-elazığ
23-sivrice
23-maden
23-alacakaya
23-arıcak
23-palu
23-kovancılar
23-karakoçan
24-refahiye
24-kemaliye
24-iliç
24-kemah
24-erzincan
24-üzümlü
24-çayırlı
24-otlukbeli
24-tercan
62-çemişgezek
62-pertek
62-hozat
62-ovacık
62-pülümür
62-tunceli
62-nazımiye
62-mazgirt
30-hakkari
30-yüksekova
30-çukurca
30-şemdinli
30-derecik
65-bahçesaray
65-çatak
65-gürpınar
65-başkale
65-saray
65-özalp
65-gevaş
65-edremit
65-ipekyolu
65-tuşba
65-muradiye
65-çaldıran
65-erciş
13-hizan
13-bitlis
13-mutki
13-güroymak
13-tatvan
13-ahlat
13-adilcevaz
49-muş
49-hasköy
49-korkut
49-varto
49-bulanık
49-malazgirt
04-patnos
04-tutak
04-eleşkirt
04-hamur
04-ağrı
04-taşlıçay
04-diyadin
04-doğubayazıt
76-tuzluca
76-ığdır
76-karakoyunlu
76-aralık
36-sarıkamış
36-kağızman
36-digor
36-selim
36-kars
36-susuz
36-arpaçay
36-akyaka
12-genç
12-bingöl
12-yayladere
12-kiğı
12-adaklı
12-yedisu
12-karlıova
12-solhan
25-aşkale
25-çat
25-tekman
25-hınıs
25-karaçoban
25-karayazı
25-palandöken
25-aziziye
25-yakutiye
25-pasinler
25-köprüköy
25-horasan
25-pazaryolu
25-ispir
25-tortum
25-uzundere
25-narman
25-oltu
25-şenkaya
25-olur
75-göle
75-ardahan
75-çıldır
75-hanak
75-damal
75-posof
28-piraziz
28-bulancak
28-giresun
28-dereli
28-şebinkarahisar
28-alucra
28-çamoluk
28-keşap
28-yağlıdere
28-espiye
28-güce
28-tirebolu
28-doğankent
28-görele
28-çanakçı
28-eynesil
29-kürtün
29-torul
29-gümüşhane
29-köse
29-kelkit
29-şiran
61-beşikdüzü
61-vakfıkebir
61-çarşıbaşı
61-şalpazarı
61-tonya
61-düzköy
61-akçaabat
61-maçka
61-ortahisar
61-yomra
61-arsin
61-araklı
61-sürmene
61-köprübaşı
61-çaykara
61-dernekpazarı
61-of
61-hayrat
69-demirözü
69-aydıntepe
69-bayburt
53-ikizdere
53-iyidere
53-derepazarı
53-kalkandere
53-rize
53-güneysu
53-çayeli
53-pazar
53-hemşin
53-çamlıhemşin
53-ardeşen
53-fındıklı
08-arhavi
08-hopa
08-yusufeli
08-murgul
08-artvin
08-ardanuç
08-şavşat
08-borçka
08-kemalpaşa
