,col1,col2,col3
"26123",
"26127",
"26011",
"26051",
"26035",
"26133",
"26085",
"26105",
"26069",
"26129",
"26143",
"26113",
"26165",
"26101",
"26001",
"26135",
"26039",
"26079",
"26055",
"26019",
"26089",
"26007",
"26119",
"26137",
"26009",
"26029",
"26141",
"26031",
"26047",
"26097",
"26033",
"26095",
"26153",
"26003",
"26041",
"26109",
"26043",
"26103",
"26071",
"26083",
"26061",
"26013",
"27055",
"27045",
"27071",
"27077",
"27135",
"27069",
"27125",
"27113",
"27089",
"27119",
"27107",
"27087",
"27029",
"27007",
"27031",
"27075",
"27061",
"27057",
"27021",
"27159",
"27005",
"27027",
"27167",
"27111",
"27137",
"27017",
"27115",
"27065",
"27001",
"27035",
"27097",
"27153",
"27041",
"27051",
"27155",
"27011",
"27151",
"27149",
"27121",
"27145",
"27009",
"27095",
"27059",
"27025",
"27123",
"27003",
"27141",
"27171",
"27093",
"27067",
"27023",
"27163",
"27037",
"27053",
"27139",
"27019",
"27085",
"27143",
"27129",
"27073",
"27173",
"27081",
"27083",
"27127",
"27015",
"27103",
"27079",
"27131",
"27049",
"27157",
"27169",
"27109",
"27039",
"27147",
"27161",
"27013",
"27165",
"27033",
"27101",
"27117",
"27133",
"27105",
"27063",
"27091",
"27043",
"27047",
"27099",
"29143",
"29155",
"29005",
"29087",
"29165",
"29021",
"29003",
"29147",
"29227",
"29075",
"29063",
"29049",
"29047",
"29025",
"29061",
"29081",
"29129",
"29079",
"29117",
"29033",
"29177",
"29107",
"29095",
"29101",
"29083",
"29037",
"29185",
"29013",
"29039",
"29217",
"29057",
"29011",
"29097",
"29145",
"29119",
"29109",
"29009",
"29167",
"29209",
"29077",
"29213",
"29043",
"29225",
"29059",
"29085",
"29015",
"29159",
"29195",
"29041",
"29115",
"29211",
"29171",
"29197",
"29001",
"29121",
"29175",
"29089",
"29053",
"29019",
"29051",
"29135",
"29141",
"29131",
"29029",
"29169",
"29105",
"29229",
"29067",
"29153",
"29091",
"29215",
"29161",
"29125",
"29151",
"29027",
"29137",
"29205",
"29103",
"29199",
"29045",
"29111",
"29127",
"29173",
"29007",
"29139",
"29163",
"29113",
"29219",
"29073",
"29055",
"29065",
"29203",
"29149",
"29181",
"29035",
"29179",
"29093",
"29221",
"29071",
"29510",
"29183",
"29189",
"29099",
"29187",
"29186",
"29123",
"29223",
"29023",
"29069",
"29207",
"29017",
"29157",
"29031",
"29201",
"29133",
"28047",
"28059",
"28043",
"28161",
"28025",
"28155",
"28017",
"28013",
"28115",
"28081",
"28145",
"28071",
"28137",
"28107",
"28119",
"28135",
"28083",
"28133",
"28053",
"28051",
"28015",
"28097",
"28019",
"28105",
"28087",
"28095",
"28057",
"28117",
"28141",
"28003",
"28139",
"28009",
"28093",
"28033",
"28143",
"28027",
"28011",
"28151",
"28125",
"28055",
"28163",
"28007",
"28159",
"28103",
"28069",
"28099",
"28079",
"28089",
"28121",
"28049",
"28149",
"28063",
"28021",
"28029",
"28127",
"28129",
"28123",
"28101",
"28075",
"28023",
"28061",
"28067",
"28031",
"28065",
"28077",
"28085",
"28037",
"28001",
"28157",
"28005",
"28113",
"28147",
"28091",
"28073",
"28035",
"28153",
"28041",
"28111",
"28131",
"28109",
"28045",
"28039",
"30091",
"30085",
"30031",
"30057",
"30007",
"30043",
"30093",
"30023",
"30001",
"30081",
"30039",
"30049",
"30077",
"30047",
"30063",
"30061",
"30089",
"30053",
"30029",
"30035",
"30051",
"30101",
"30073",
"30099",
"30013",
"30059",
"30067",
"30041",
"30015",
"30045",
"30107",
"30097",
"30009",
"30095",
"30037",
"30027",
"30005",
"30071",
"30069",
"30065",
"30111",
"30003",
"30103",
"30087",
"30033",
"30019",
"30105",
"30055",
"30079",
"30075",
"30017",
"30011",
"30025",
"30109",
"30021",
"30083",
"37043",
"37113",
"37175",
"37099",
"37087",
"37173",
"37075",
"37039",
"37121",
"37199",
"37115",
"37021",
"37089",
"37149",
"37161",
"37111",
"37011",
"37189",
"37003",
"37009",
"37005",
"37193",
"37027",
"37023",
"37045",
"37071",
"37109",
"37035",
"37097",
"37119",
"37159",
"37059",
"37197",
"37171",
"37169",
"37067",
"37057",
"37167",
"37025",
"37179",
"37007",
"37157",
"37081",
"37151",
"37123",
"37153",
"37165",
"37033",
"37001",
"37125",
"37093",
"37155",
"37047",
"37019",
"37129",
"37017",
"37051",
"37037",
"37085",
"37105",
"37135",
"37145",
"37063",
"37141",
"37163",
"37191",
"37101",
"37183",
"37077",
"37181",
"37185",
"37069",
"37127",
"37131",
"37083",
"37065",
"37195",
"37079",
"37107",
"37103",
"37061",
"37133",
"37031",
"37137",
"37049",
"37147",
"37117",
"37041",
"37091",
"37015",
"37073",
"37029",
"37139",
"37143",
"37013",
"37187",
"37177",
"37055",
"37053",
"37095",
"38017",
"38077",
"38013",
"38023",
"38105",
"38061",
"38053",
"38025",
"38089",
"38033",
"38007",
"38011",
"38087",
"38041",
"38001",
"38057",
"38037",
"38085",
"38059",
"38065",
"38075",
"38101",
"38055",
"38009",
"38049",
"38083",
"38015",
"38029",
"38051",
"38047",
"38043",
"38103",
"38069",
"38079",
"38095",
"38005",
"38027",
"38031",
"38093",
"38045",
"38021",
"38081",
"38073",
"38003",
"38039",
"38091",
"38063",
"38071",
"38019",
"38067",
"38099",
"38035",
"38097",
"31045",
"31165",
"31147",
"31133",
"31127",
"31097",
"31131",
"31025",
"31153",
"31055",
"31177",
"31021",
"31173",
"31043",
"31051",
"31179",
"31139",
"31027",
"31107",
"31053",
"31037",
"31039",
"31167",
"31119",
"31003",
"31011",
"31141",
"31155",
"31159",
"31023",
"31143",
"31185",
"31081",
"31125",
"31121",
"31079",
"31093",
"31163",
"31015",
"31089",
"31175",
"31077",
"31183",
"31071",
"31115",
"31149",
"31103",
"31017",
"31009",
"31041",
"31019",
"31047",
"31137",
"31099",
"31001",
"31035",
"31059",
"31151",
"31109",
"31067",
"31095",
"31169",
"31129",
"31181",
"31061",
"31083",
"31073",
"31065",
"31145",
"31087",
"31057",
"31063",
"31085",
"31029",
"31135",
"31111",
"31101",
"31113",
"31117",
"31005",
"31171",
"31091",
"31075",
"31049",
"31069",
"31033",
"31123",
"31105",
"31007",
"31157",
"31013",
"31031",
"31161",
"33007",
"33009",
"33017",
"33015",
"33005",
"33019",
"33011",
"33001",
"33013",
"33003",
"34025",
"34029",
"36085",
"34013",
"34039",
"34017",
"34003",
"34023",
"34035",
"34027",
"34031",
"34037",
"34041",
"34019",
"34021",
"34007",
"34015",
"34033",
"34011",
"34009",
"34001",
"34005",
"35025",
"35015",
"35028",
"35039",
"35045",
"35031",
"35001",
"35061",
"35006",
"35051",
"35053",
"35003",
"35017",
"35023",
"35029",
"35013",
"35055",
"35049",
"35035",
"35057",
"35027",
"35007",
"35033",
"35059",
"35021",
"35047",
"35037",
"35019",
"35011",
"35009",
"35041",
"35005",
"35043",
"32007",
"32033",
"32003",
"32017",
"32009",
"32023",
"32011",
"32015",
"32021",
"32005",
"32510",
"32019",
"32001",
"32027",
"32029",
"32031",
"32013",
"36019",
"36031",
"36073",
"36037",
"36121",
"36051",
"36093",
"36057",
"36035",
"36099",
"36069",
"36123",
"36097",
"36109",
"36011",
"36067",
"36023",
"36017",
"36053",
"36065",
"36049",
"36043",
"36077",
"36095",
"36001",
"36091",
"36113",
"36041",
"36033",
"36089",
"36045",
"36075",
"36117",
"36055",
"36063",
"36029",
"36013",
"36009",
"36003",
"36101",
"36015",
"36107",
"36007",
"36025",
"36105",
"36039",
"36061",
"36111",
"36005",
"36047",
"36087",
"36059",
"36071",
"36081",
"36103",
"36119",
"36079",
"36027",
"36021",
"36083",
"36115",
"39155",
"39007",
"39087",
"39145",
"39001",
"39131",
"39079",
"39053",
"39105",
"39163",
"39167",
"39009",
"39073",
"39141",
"39071",
"39015",
"39025",
"39061",
"39027",
"39165",
"39017",
"39135",
"39113",
"39057",
"39047",
"39129",
"39045",
"39127",
"39111",
"39121",
"39115",
"39119",
"39013",
"39067",
"39059",
"39031",
"39089",
"39041",
"39049",
"39097",
"39023",
"39021",
"39109",
"39149",
"39037",
"39107",
"39011",
"39091",
"39159",
"39101",
"39117",
"39083",
"39075",
"39157",
"39019",
"39081",
"39029",
"39151",
"39169",
"39005",
"39139",
"39033",
"39175",
"39065",
"39003",
"39063",
"39137",
"39161",
"39099",
"39133",
"39153",
"39103",
"39077",
"39147",
"39143",
"39173",
"39069",
"39125",
"39039",
"39055",
"39085",
"39035",
"39093",
"39043",
"39123",
"39095",
"39051",
"39171",
"40139",
"40025",
"40115",
"40035",
"40097",
"40041",
"40001",
"40021",
"40135",
"40061",
"40079",
"40077",
"40121",
"40029",
"40005",
"40127",
"40089",
"40023",
"40013",
"40095",
"40069",
"40123",
"40049",
"40099",
"40085",
"40019",
"40067",
"40137",
"40033",
"40031",
"40141",
"40065",
"40075",
"40055",
"40057",
"40101",
"40091",
"40063",
"40133",
"40125",
"40027",
"40087",
"40051",
"40015",
"40017",
"40109",
"40081",
"40107",
"40111",
"40145",
"40131",
"40105",
"40147",
"40143",
"40037",
"40119",
"40083",
"40073",
"40011",
"40149",
"40009",
"40039",
"40043",
"40129",
"40045",
"40153",
"40093",
"40047",
"40103",
"40117",
"40113",
"40071",
"40053",
"40003",
"40151",
"40059",
"40007",
"41007",
"41009",
"41015",
"41011",
"41033",
"41029",
"41019",
"41035",
"41037",
"41025",
"41045",
"41001",
"41063",
"41061",
"41023",
"41069",
"41013",
"41017",
"41031",
"41043",
"41039",
"41003",
"41041",
"41053",
"41071",
"41047",
"41005",
"41059",
"41049",
"41021",
"41055",
"41065",
"41027",
"41051",
"41067",
"41057",
"42101",
"42017",
"42059",
"42051",
"42125",
"42003",
"42007",
"42073",
"42019",
"42005",
"42031",
"42053",
"42121",
"42085",
"42039",
"42049",
"42129",
"42063",
"42065",
"42123",
"42083",
"42023",
"42047",
"42033",
"42013",
"42021",
"42111",
"42009",
"42057",
"42061",
"42055",
"42087",
"42105",
"42035",
"42027",
"42119",
"42093",
"42117",
"42081",
"42131",
"42113",
"42037",
"42097",
"42109",
"42067",
"42099",
"42041",
"42001",
"42133",
"42043",
"42075",
"42071",
"42011",
"42107",
"42025",
"42079",
"42069",
"42015",
"42115",
"42127",
"42103",
"42089",
"42095",
"42077",
"42045",
"42091",
"42029",
"44003",
"44007",
"44001",
"44005",
"44009",
"45077",
"45073",
"45013",
"45049",
"45053",
"45067",
"45033",
"45051",
"45019",
"45035",
"45015",
"45043",
"45027",
"45089",
"45041",
"45069",
"45031",
"45061",
"45055",
"45085",
"45017",
"45029",
"45005",
"45009",
"45075",
"45011",
"45003",
"45063",
"45079",
"45039",
"45071",
"45081",
"45037",
"45065",
"45047",
"45059",
"45001",
"45007",
"45087",
"45025",
"45057",
"45023",
"45091",
"45021",
"45083",
"45045",
"46105",
"46063",
"46033",
"46047",
"46113",
"46007",
"46095",
"46121",
"46123",
"46053",
"46015",
"46003",
"46035",
"46043",
"46023",
"46009",
"46135",
"46067",
"46061",
"46087",
"46125",
"46027",
"46127",
"46083",
"46099",
"46085",
"46075",
"46071",
"46117",
"46055",
"46103",
"46081",
"46019",
"46093",
"46137",
"46041",
"46129",
"46107",
"46119",
"46065",
"46017",
"46073",
"46111",
"46097",
"46079",
"46101",
"46011",
"46057",
"46077",
"46005",
"46069",
"46059",
"46045",
"46049",
"46115",
"46025",
"46029",
"46039",
"46051",
"46037",
"46109",
"46091",
"46013",
"46089",
"46021",
"46031",
"47163",
"47091",
"47109",
"47023",
"47069",
"47047",
"47075",
"47113",
"47033",
"47053",
"47017",
"47183",
"47131",
"47095",
"47045",
"47097",
"47167",
"47157",
"47077",
"47079",
"47005",
"47039",
"47071",
"47099",
"47181",
"47101",
"47135",
"47081",
"47085",
"47083",
"47161",
"47125",
"47147",
"47021",
"47043",
"47187",
"47119",
"47117",
"47055",
"47103",
"47127",
"47003",
"47149",
"47037",
"47165",
"47189",
"47015",
"47031",
"47051",
"47115",
"47153",
"47061",
"47175",
"47177",
"47185",
"47041",
"47141",
"47169",
"47111",
"47159",
"47087",
"47133",
"47027",
"47137",
"47007",
"47049",
"47035",
"47143",
"47121",
"47065",
"47011",
"47139",
"47123",
"47107",
"47145",
"47129",
"47151",
"47013",
"47001",
"47105",
"47009",
"47155",
"47093",
"47173",
"47025",
"47067",
"47057",
"47063",
"47089",
"47029",
"47171",
"47073",
"47059",
"47179",
"47019",
"48037",
"48387",
"48107",
"48303",
"48219",
"48079",
"48153",
"48189",
"48279",
"48017",
"48045",
"48437",
"48069",
"48369",
"48011",
"48381",
"48117",
"48065",
"48375",
"48359",
"48233",
"48341",
"48205",
"48195",
"48421",
"48111",
"48229",
"48141",
"48305",
"48445",
"48501",
"48115",
"48165",
"48317",
"48003",
"48329",
"48135",
"48103",
"48377",
"48109",
"48475",
"48495",
"48301",
"48389",
"48243",
"48043",
"48443",
"48371",
"48461",
"48383",
"48173",
"48227",
"48033",
"48169",
"48415",
"48335",
"48431",
"48235",
"48105",
"48465",
"48505",
"48247",
"48427",
"48489",
"48215",
"48047",
"48261",
"48273",
"48249",
"48355",
"48409",
"48057",
"48391",
"48025",
"48297",
"48311",
"48131",
"48479",
"48283",
"48127",
"48323",
"48271",
"48137",
"48385",
"48463",
"48507",
"48163",
"48175",
"48469",
"48123",
"48255",
"48493",
"48013",
"48325",
"48019",
"48265",
"48171",
"48031",
"48259",
"48029",
"48187",
"48091",
"48209",
"48055",
"48177",
"48285",
"48239",
"48321",
"48481",
"48089",
"48021",
"48149",
"48287",
"48015",
"48477",
"48473",
"48157",
"48039",
"48167",
"48339",
"48201",
"48071",
"48199",
"48291",
"48245",
"48361",
"48453",
"48263",
"48267",
"48435",
"48413",
"48327",
"48319",
"48299",
"48053",
"48491",
"48051",
"48407",
"48471",
"48185",
"48041",
"48313",
"48289",
"48395",
"48331",
"48027",
"48099",
"48281",
"48333",
"48411",
"48307",
"48095",
"48451",
"48081",
"48399",
"48083",
"48049",
"48093",
"48193",
"48035",
"48145",
"48309",
"48217",
"48293",
"48161",
"48349",
"48425",
"48139",
"48251",
"48221",
"48143",
"48133",
"48059",
"48441",
"48353",
"48151",
"48253",
"48417",
"48429",
"48363",
"48367",
"48439",
"48113",
"48397",
"48257",
"48379",
"48467",
"48213",
"48001",
"48225",
"48455",
"48373",
"48351",
"48241",
"48457",
"48005",
"48403",
"48405",
"48419",
"48347",
"48073",
"48365",
"48401",
"48183",
"48423",
"48499",
"48203",
"48459",
"48063",
"48315",
"48067",
"48343",
"48449",
"48159",
"48223",
"48119",
"48231",
"48085",
"48121",
"48497",
"48237",
"48503",
"48447",
"48207",
"48433",
"48125",
"48345",
"48191",
"48129",
"48179",
"48393",
"48357",
"48295",
"48211",
"48483",
"48087",
"48075",
"48101",
"48269",
"48275",
"48155",
"48197",
"48009",
"48023",
"48487",
"48485",
"48077",
"48337",
"48097",
"48147",
"48181",
"48277",
"48007",
"48061",
"49037",
"49017",
"49029",
"49011",
"49057",
"49033",
"49005",
"49003",
"49009",
"49035",
"49043",
"49051",
"49049",
"49045",
"49023",
"49027",
"49041",
"49039",
"49007",
"49013",
"49047",
"49019",
